FechaAnalisis,NombreCooperativa,SUFICIENCIA_PATRIMONIAL,PATRIMONIO_RESULTADOS_ACTIVOS_INMOVILIZADOS,ESTRUCTURA_CALIDAD_ACTIVOS,ACTIVOS_IMPRODUCTIVOS_NETOS_TOTAL_ACTIVOS,ACTIVOS_PRODUCTIVOS_TOTAL_ACTIVOS,ACTIVOS_PRODUCTIVOS_PASIVOS_CON_COSTO,INDICES_DE_MOROSIDAD,MOROSIDAD_CREDITO_COMERCIAL_PRIORITARIO,MOROSIDAD_CREDITO_CONSUMO_PRIORITARIO_,MOROSIDAD_CARTERA_CREDITO_INMOBILIARIO,MOROSIDAD_CARTERA_MICROCREDITO,MOROSIDAD_CARTERA_CREDITO_PRODUCTIVO,MOROSIDAD_CARTERA_CREDITO_COMERCIAL_ORDINARIO,MOROSIDAD_CARTERA_CONSUMO_ORDINARIO,MOROSIDAD_CARTERA_VIVIENDA_INTERES_PUBLICO,MOROSIDAD_CARTERA_CREDITO_EDUCATIVO,MOROSIDAD_CARTERA_TOTAL,COBERTURA_PROVISIONES_CARTERA_IMPRODUCTIVA,COBERTURA_CARTERA_CREDITOS_COMERCIAL_PRIORITARIO,COBERTURA_CARTERA_CREDITOS_CONSUMO_PRIORITARIO,COBERTURA_CARTERA_CREDITO_INMOBILIARIO,COBERTURA_CARTERA_MICROCREDITO,COBERTURA_CARTERA_CREDITO_PRODUCTIVO,COBERTURA_CARTERA_CREDITO_COMERCIAL_ORDINARIO,COBERTURA_CARTERA_CONSUMO_ORDINARIO,COBERTURA_CARTERA_VIVIENDA_INTERES_PUBLICO,COBERTURA_CARTERA_CREDITO_EDUCATIVO,COBERTURA_CARTERA_PROBLEMATICA,EFICIENCIA_MICROECONOMICA,GASTOS_OPERACION_ESTIMADOS_TOTAL_ACTIVO_PROMEDIO,GASTOS_OPERACION_MARGEN_FINANCIERO,GASTOS_PERSONAL_ESTIMADOS_ACTIVO_PROMEDIO,RENTABILIDAD,RESULTADOS_EJERCICIO_PATRIMONIO_PROMEDIO,RESULTADOS_EJERCICIO_ACTIVO_PROMEDIO,INTERMEDIACION_FINANCIERA,CARTERA_BRUTA_DEPOSITOS_ALA_VISTA_DEPOSITOS_A_PLAZO,EFICIENCIA_FINANCIERA,MARGEN_DE_INTERMEDIACION_ESTIMADO_PATRIMONIO_PROMEDIO,MARGEN_DE_INTERMEDIACION_ESTIMADO_ACTIVO_PROMEDIO,RENDIMIENTO_CARTERA,RENDIMIENTO_CARTERA_CREDITOS_COMERCIAL_PRIORITARIO_POR_VENCER,RENDIMIENTO_CARTERA_CREDITOS_CONSUMO_PRIORITARIO_POR_VENCER,RENDIMIENTO_CARTERA_CREDITO_INMOBILIARIO_POR_VENCER,RENDIMIENTO_CARTERA_MICROCREDITO_POR_VENCER,RENDIMIENTO_CARTERA_CREDITO_PRODUCTIVO_POR_VENCER,RENDIMIENTO_CARTERA_VIVIENDA_DE_INTERES_PUBLICO_POR_VENCER,RENDIMIENTO_CARTERA_CREDITO_EDUCATIVO_POR_VENCER,CARTERAS_CREDITOS_REFINANCIADAS,CARTERAS_CREDITOS_REESTRUCTURADAS,CARTERA_POR_VENCER_TOTAL,LIQUIDEZ,FONDOS_DISPONIBLES_TOTAL_DEPOSITOS_A_CORTO_PLAZO,SOLVENCIA,SOLVENCIA_PATRIMONIAL,VULNERABILIDAD_PATRIMONIO,CARTERA_IMPRODUCTIVA_DESCUBIERTA_PATRIMONIO_RESULTADOS,CARTERA_IMPRODUCTIVA_PATRIMONIO_DIC,PATRIMONIO_RESULTADOS_INGRESOS_EXTRAORDINARIOS_ACTIVOS_TOTALES,ACTIVOS_IMPRODUCTIVOS_ACTIVOS_TOTALES,INDICE_DE_CAPITALIZACION_NETO
2018-05-31,29 DE OCTUBRE LTDA,0.0,2.36,0.0,0.07,0.93,1.1,0.0,0.08,0.04,0.02,0.12,0.0,0.0,0.02,0.0,0.0,0.05,0.0,1.03,0.95,1.16,0.9,0.0,0.0,0.87,0.0,0.0,1.08,0.0,0.04,0.84,0.02,0.0,0.11,0.01,0.0,0.82,0.0,0.06,0.01,0.0,0.11,0.15,0.1,0.2,0.0,0.0,0.0,0.17,0.2,0.16,0.0,0.23,0.0,0.17,0.0,0.0,0.25,0.13,1.07,0.12
2018-05-31,ALIANZA DEL VALLE LTDA,0.0,22.17,0.0,0.01,0.99,1.18,0.0,0.0,0.03,0.02,0.06,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.27,1.74,0.97,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.04,0.61,0.02,0.0,0.17,0.02,0.0,1.04,0.0,0.2,0.03,0.0,0.0,0.13,0.09,0.19,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.22,0.0,0.17,0.0,0.0,0.27,0.14,1.01,0.14
2018-05-31,AMBATO LTDA,0.0,4.38,0.0,0.05,0.95,1.13,0.0,0.24,0.01,0.0,0.05,0.0,0.0,0.03,0.0,0.0,0.04,0.0,0.1,2.91,0.0,1.21,0.0,0.0,1.54,0.0,0.0,1.3,0.0,0.06,0.72,0.03,0.0,0.14,0.02,0.0,1.0,0.0,0.17,0.02,0.0,0.12,0.15,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.19,0.0,0.16,0.0,0.0,0.24,0.13,1.05,0.13
2018-05-31,ANDALUCIA LTDA,0.0,7.29,0.0,0.02,0.98,1.18,0.0,0.0,0.05,0.01,0.07,0.0,0.0,0.01,0.0,0.0,0.05,0.0,0.0,0.83,1.01,0.69,0.0,0.0,1.27,0.0,0.0,1.15,0.0,0.05,0.77,0.02,0.0,0.1,0.01,0.0,0.95,0.0,0.11,0.01,0.0,0.0,0.14,0.1,0.18,0.0,0.0,0.0,0.17,0.0,0.16,0.0,0.21,0.0,0.17,0.0,0.0,0.27,0.14,1.02,0.13
2018-05-31,ATUNTAQUI LTDA,0.0,5.06,0.0,0.04,0.96,1.18,0.0,0.0,0.04,0.01,0.09,0.0,0.0,0.01,0.0,0.0,0.04,0.0,0.0,1.11,1.86,0.96,0.0,0.0,1.72,0.0,0.0,1.07,0.0,0.05,0.72,0.02,0.0,0.1,0.01,0.0,0.88,0.0,0.11,0.02,0.0,0.0,0.14,0.11,0.19,0.0,0.0,0.0,0.19,0.19,0.15,0.0,0.24,0.0,0.21,0.0,0.0,0.2,0.15,1.04,0.15
2018-05-31,CAJA CENTRAL FINANCOOP,0.0,4.34,0.0,0.02,0.98,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86,0.0,0.01,0.54,0.01,0.0,0.11,0.01,0.0,0.16,0.0,0.15,0.01,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.21,0.0,0.14,0.0,0.0,0.01,0.07,1.02,0.07
2018-05-31,CAMARA DE COMERCIO DE AMBATO LTDA,0.0,1.16,0.0,0.11,0.89,1.04,0.0,0.02,0.09,0.03,0.13,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.52,0.46,0.21,0.59,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.04,0.77,0.02,0.0,0.06,0.01,0.0,0.86,0.0,0.11,0.01,0.0,0.1,0.15,0.1,0.19,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.28,0.0,0.15,0.0,0.27,0.55,0.11,1.11,0.1
2018-05-31,CHIBULEO LTDA,0.0,3.83,0.0,0.04,0.96,1.12,0.0,0.0,0.04,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.27,0.0,1.13,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.06,0.82,0.03,0.0,0.08,0.01,0.0,1.1,0.0,0.1,0.01,0.0,0.0,0.14,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.28,0.0,0.13,0.0,0.0,0.33,0.12,1.04,0.11
2018-05-31,CONSTRUCCION COMERCIO Y PRODUCCION LTDA,0.0,0.99,0.0,0.13,0.87,1.06,0.0,0.21,0.1,0.06,0.16,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.48,0.49,0.43,0.5,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.07,1.46,0.03,0.0,0.01,0.0,0.0,0.97,0.0,-0.18,-0.02,0.0,0.12,0.15,0.11,0.23,0.0,0.0,0.0,0.1,0.06,0.17,0.0,0.34,0.0,0.16,0.0,0.36,0.7,0.11,1.13,0.1
2018-05-31,COOPROGRESO LTDA,0.0,1.87,0.0,0.06,0.94,1.07,0.0,0.09,0.04,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.79,0.98,0.93,0.93,0.0,0.0,16.63,0.0,0.0,1.24,0.0,0.04,0.88,0.02,0.0,0.1,0.01,0.0,0.79,0.0,0.05,0.01,0.0,0.1,0.15,0.1,0.2,0.11,0.0,0.0,0.17,0.17,0.16,0.0,0.23,0.0,0.13,0.0,0.0,0.26,0.1,1.06,0.1
2018-05-31,DE LA PEQUEÑA EMPRESA BIBLIAN LTDA,0.0,7.55,0.0,0.03,0.97,1.17,0.0,0.0,0.04,0.01,0.08,0.0,0.0,0.01,0.0,0.0,0.04,0.0,0.0,0.95,1.5,0.91,0.0,0.0,1.4,0.0,0.0,1.27,0.0,0.03,0.6,0.01,0.0,0.08,0.01,0.0,0.82,0.0,0.12,0.02,0.0,0.0,0.16,0.11,0.19,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.18,0.0,0.2,0.0,0.0,0.2,0.15,1.03,0.15
2018-05-31,DE LA PEQUEÑA EMPRESA DE COTOPAXI LTDA,0.0,15.72,0.0,0.02,0.98,1.27,0.0,0.0,0.03,0.01,0.03,0.0,0.0,0.01,0.0,0.0,0.03,0.0,8154.03,1.13,2.12,1.1,0.0,0.0,1.99,0.0,0.0,1.98,0.0,0.04,0.53,0.02,0.0,0.14,0.03,0.0,0.89,0.0,0.16,0.03,0.0,0.1,0.15,0.11,0.17,0.0,0.0,0.0,0.17,0.17,0.16,0.0,0.23,0.0,0.26,0.0,0.0,0.1,0.2,1.02,0.19
2018-05-31,DE LA PEQUEÑA EMPRESA DE PASTAZA LTDA,0.0,4.77,0.0,0.06,0.94,1.22,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,1.28,1.82,1.19,0.0,0.0,3.39,0.0,0.0,1.68,0.0,0.06,0.67,0.03,0.0,0.1,0.02,0.0,1.03,0.0,0.14,0.03,0.0,0.0,0.15,0.11,0.17,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.2,0.0,0.23,0.0,0.0,0.08,0.2,1.06,0.19
2018-05-31,DE LOS SERVIDORES PUBLICOS DEL MINISTERIO DE EDUCACION Y CULTURA,0.0,13.42,0.0,0.02,0.98,1.4,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71,0.0,0.04,0.53,0.01,0.0,0.08,0.02,0.0,1.84,0.0,0.13,0.03,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.12,0.0,0.32,0.0,0.29,0.0,0.0,0.05,0.25,1.02,0.24
2018-05-31,EL SAGRARIO LTDA,0.0,7.91,0.0,0.03,0.97,1.23,0.0,0.05,0.03,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.74,1.09,2.86,1.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.04,0.68,0.02,0.0,0.11,0.02,0.0,0.8,0.0,0.1,0.02,0.0,0.11,0.15,0.11,0.18,0.0,0.0,0.0,0.09,0.18,0.14,0.0,0.29,0.0,0.29,0.0,0.0,0.12,0.18,1.03,0.18
2018-05-31,FERNANDO DAQUILEMA,0.0,1.98,0.0,0.06,0.94,1.08,0.0,0.0,0.01,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,2.03,0.0,1.3,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.08,0.8,0.04,0.0,0.16,0.02,0.0,1.1,0.0,0.19,0.02,0.0,0.0,0.16,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.14,0.0,0.11,0.0,0.0,0.3,0.1,1.06,0.1
2018-05-31,JARDIN AZUAYO LTDA,0.0,21.33,0.0,0.02,0.98,1.17,0.0,0.03,0.03,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.0,1.22,1.65,0.0,1.33,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.04,0.64,0.02,0.0,0.11,0.01,0.0,0.99,0.0,0.15,0.02,0.0,0.11,0.14,0.1,0.15,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.16,0.0,0.16,0.0,0.0,0.17,0.14,1.02,0.13
2018-05-31,JUVENTUD ECUATORIANA PROGRESISTA LTDA,0.0,2.18,0.0,0.08,0.92,1.05,0.0,0.0,0.03,0.0,0.06,0.0,0.0,0.01,0.0,0.0,0.03,0.0,8.25,0.72,3.77,0.7,0.0,0.0,0.92,0.0,0.0,1.06,0.0,0.04,0.65,0.02,0.0,0.19,0.02,0.0,0.8,0.0,0.23,0.02,0.0,0.11,0.15,0.1,0.19,0.0,0.0,0.0,0.19,0.18,0.16,0.0,0.2,0.0,0.11,0.0,0.0,0.26,0.1,1.08,0.09
2018-05-31,MUSHUC RUNA LTDA,0.0,9.24,0.0,0.03,0.97,1.25,0.0,0.07,0.04,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.76,1.06,0.0,0.97,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.06,0.72,0.03,0.0,0.12,0.02,0.0,1.06,0.0,0.12,0.02,0.0,0.1,0.14,0.1,0.19,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.21,0.0,0.24,0.0,0.0,0.25,0.19,1.03,0.19
2018-05-31,OSCUS LTDA,0.0,7.11,0.0,0.03,0.97,1.16,0.0,0.07,0.04,0.01,0.04,0.0,0.0,0.01,0.0,0.0,0.04,0.0,0.79,0.78,0.88,0.75,0.0,0.0,1.45,0.0,0.0,1.71,0.0,0.04,0.6,0.02,0.0,0.17,0.02,0.0,0.73,0.0,0.23,0.03,0.0,0.11,0.15,0.11,0.2,0.0,0.0,0.0,0.11,0.17,0.18,0.0,0.26,0.0,0.17,0.0,0.0,0.19,0.13,1.03,0.12
2018-05-31,PABLO MUÑOZ VEGA LTDA,0.0,5.64,0.0,0.03,0.97,1.21,0.0,0.0,0.04,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.01,1.24,0.98,0.0,0.0,2.82,0.0,0.0,1.26,0.0,0.05,0.79,0.02,0.0,0.08,0.01,0.0,1.06,0.0,0.08,0.01,0.0,0.0,0.14,0.1,0.16,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.0,0.18,0.0,0.0,0.29,0.15,1.03,0.15
2018-05-31,PILAHUIN TIO LTDA,0.0,1.61,0.0,0.1,0.9,1.05,0.0,0.0,0.09,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.65,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.06,0.93,0.02,0.0,0.07,0.01,0.0,0.96,0.0,0.03,0.0,0.0,0.0,0.15,0.0,0.21,0.0,0.0,0.0,0.0,0.18,0.2,0.0,0.32,0.0,0.15,0.0,0.1,0.5,0.12,1.1,0.11
2018-05-31,POLICIA NACIONAL LTDA,0.0,2.54,0.0,0.09,0.91,1.15,0.0,0.31,0.02,0.04,0.08,0.04,0.0,0.04,0.0,0.0,0.03,0.0,0.2,1.1,0.83,0.54,0.0,0.0,0.62,0.0,0.0,0.88,0.0,0.04,0.73,0.01,0.0,0.07,0.01,0.0,1.0,0.0,0.09,0.02,0.0,0.08,0.15,0.11,0.16,0.11,0.0,0.0,0.07,0.12,0.15,0.0,0.29,0.0,0.22,0.0,0.01,0.13,0.18,1.09,0.16
2018-05-31,RIOBAMBA LTDA,0.0,6.84,0.0,0.03,0.97,1.19,0.0,0.03,0.01,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.84,1.57,0.74,1.09,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.04,0.9,0.02,0.0,0.06,0.01,0.0,0.73,0.0,0.03,0.0,0.0,0.11,0.15,0.1,0.18,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.27,0.0,0.24,0.0,0.0,0.07,0.16,1.03,0.16
2018-05-31,SAN FRANCISCO LTDA,0.0,24.35,0.0,0.01,0.99,1.25,0.0,0.0,0.04,0.05,0.08,0.0,0.0,0.01,0.0,0.0,0.06,0.0,1.69,0.91,0.76,0.84,0.0,0.0,1.36,0.0,0.0,1.68,0.0,0.05,0.58,0.03,0.0,0.13,0.02,0.0,0.88,0.0,0.19,0.03,0.0,0.11,0.15,0.1,0.2,0.0,0.0,0.0,0.16,0.0,0.18,0.0,0.44,0.0,0.25,0.0,0.0,0.24,0.18,1.01,0.17
2018-05-31,SAN JOSE LTDA,0.0,12.7,0.0,0.02,0.98,1.18,0.0,0.0,0.01,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,1.41,0.97,1.01,0.0,0.0,7.33,0.0,0.0,2.0,0.0,0.04,0.61,0.02,0.0,0.15,0.02,0.0,0.96,0.0,0.18,0.03,0.0,0.0,0.14,0.1,0.19,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.21,0.0,0.18,0.0,0.0,0.19,0.14,1.02,0.14
2018-05-31,SANTA ROSA LTDA,0.0,2.7,0.0,0.1,0.9,1.16,0.0,0.03,0.08,0.04,0.13,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.17,0.77,0.67,0.77,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.06,0.99,0.02,0.0,0.06,0.01,0.0,1.14,0.0,0.0,0.0,0.0,0.09,0.13,0.08,0.15,0.0,0.0,0.0,0.37,0.0,0.15,0.0,0.2,0.0,0.23,0.0,0.09,0.4,0.2,1.1,0.18
2018-05-31,TULCAN LTDA,0.0,5.77,0.0,0.04,0.96,1.19,0.0,1.0,0.03,0.01,0.07,0.0,0.0,0.01,0.0,0.0,0.03,0.0,1.0,1.48,1.72,1.25,0.0,0.0,2.58,0.0,0.0,1.72,0.0,0.04,0.6,0.02,0.0,0.14,0.02,0.0,1.04,0.0,0.19,0.03,0.0,0.0,0.15,0.1,0.19,0.0,0.0,0.0,0.1,0.19,0.16,0.0,0.22,0.0,0.18,0.0,0.0,0.18,0.15,1.04,0.14
2018-05-31,VICENTINA MANUEL ESTEBAN GODOY ORTEGA LTDA,0.0,6.04,0.0,0.09,0.91,1.12,0.0,0.06,0.03,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.61,1.18,0.87,1.08,0.0,0.0,0.0,0.0,0.0,2.37,0.0,0.04,0.82,0.01,0.0,0.07,0.01,0.0,0.75,0.0,0.05,0.01,0.0,0.11,0.14,0.11,0.17,0.11,0.0,0.0,0.0,0.14,0.14,0.0,0.2,0.0,0.21,0.0,0.0,0.14,0.16,1.09,0.14
2018-04-30,15 DE ABRIL LTDA,0.0,1.21,0.0,0.14,0.86,1.07,0.0,0.35,0.06,0.24,0.13,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.34,0.53,0.29,0.42,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.06,1.77,0.03,0.0,0.01,0.0,0.0,0.88,0.0,-0.16,-0.03,0.0,0.06,0.14,0.09,0.2,0.0,0.0,0.0,0.14,0.11,0.16,0.0,0.16,0.0,0.21,0.0,0.21,0.59,0.15,1.14,0.13
2018-04-30,23 DE JULIO LTDA,0.0,6.17,0.0,0.05,0.95,1.22,0.0,0.04,0.02,0.06,0.09,0.0,0.0,0.01,0.0,0.0,0.04,0.0,1.29,1.39,0.76,0.96,0.0,0.0,1.76,0.0,0.0,1.78,0.0,0.06,0.74,0.03,0.0,0.13,0.03,0.0,0.9,0.0,0.11,0.02,0.0,0.11,0.15,0.1,0.21,0.0,0.0,0.0,0.15,0.21,0.17,0.0,0.18,0.0,0.25,0.0,0.0,0.17,0.19,1.05,0.18
2018-04-30,29 DE OCTUBRE LTDA,0.0,2.21,0.0,0.07,0.93,1.1,0.0,0.08,0.04,0.02,0.13,0.0,0.0,0.02,0.0,0.0,0.05,0.0,1.03,0.92,1.15,0.88,0.0,0.0,0.85,0.0,0.0,1.06,0.0,0.05,0.89,0.02,0.0,0.09,0.01,0.0,0.82,0.0,0.04,0.01,0.0,0.11,0.15,0.1,0.2,0.0,0.0,0.0,0.17,0.2,0.16,0.0,0.24,0.0,0.17,0.0,0.0,0.26,0.13,1.07,0.12
2018-04-30,ALIANZA DEL VALLE LTDA,0.0,18.67,0.0,0.01,0.99,1.18,0.0,0.0,0.03,0.02,0.06,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.2,1.8,0.97,0.0,0.0,0.0,0.0,0.0,1.31,0.0,0.04,0.63,0.02,0.0,0.16,0.02,0.0,1.03,0.0,0.19,0.03,0.0,0.0,0.12,0.08,0.19,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.2,0.0,0.17,0.0,0.0,0.27,0.14,1.01,0.14
2018-04-30,AMBATO LTDA,0.0,3.8,0.0,0.06,0.94,1.13,0.0,0.0,0.01,0.0,0.06,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,2.75,0.0,1.19,0.0,0.0,1.2,0.0,0.0,1.28,0.0,0.06,0.75,0.03,0.0,0.13,0.02,0.0,1.0,0.0,0.15,0.02,0.0,0.12,0.15,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.19,0.0,0.16,0.0,0.0,0.25,0.13,1.06,0.13
2018-04-30,ANDALUCIA LTDA,0.0,6.9,0.0,0.03,0.97,1.18,0.0,0.0,0.05,0.01,0.08,0.0,0.0,0.01,0.0,0.0,0.05,0.0,0.0,0.82,1.28,0.65,0.0,0.0,0.92,0.0,0.0,1.11,0.0,0.05,0.75,0.02,0.0,0.1,0.01,0.0,0.93,0.0,0.12,0.02,0.0,0.0,0.14,0.1,0.18,0.0,0.0,0.0,0.16,0.0,0.16,0.0,0.25,0.0,0.17,0.0,0.0,0.29,0.14,1.03,0.13
2018-04-30,ATUNTAQUI LTDA,0.0,5.03,0.0,0.04,0.96,1.17,0.0,0.0,0.04,0.01,0.09,0.0,0.0,0.01,0.0,0.0,0.04,0.0,0.0,1.08,1.72,0.96,0.0,0.0,2.01,0.0,0.0,1.07,0.0,0.04,0.72,0.02,0.0,0.1,0.02,0.0,0.88,0.0,0.11,0.02,0.0,0.0,0.14,0.11,0.19,0.0,0.0,0.0,0.18,0.19,0.15,0.0,0.28,0.0,0.21,0.0,0.0,0.2,0.15,1.04,0.15
2018-04-30,CAJA CENTRAL FINANCOOP,0.0,4.33,0.0,0.03,0.97,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66,0.0,0.01,0.54,0.01,0.0,0.11,0.01,0.0,0.15,0.0,0.15,0.01,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.22,0.0,0.14,0.0,0.0,0.01,0.07,1.03,0.07
2018-04-30,CAMARA DE COMERCIO DE AMBATO LTDA,0.0,1.11,0.0,0.11,0.89,1.04,0.0,0.04,0.09,0.04,0.14,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.39,0.46,0.29,0.53,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.04,0.77,0.02,0.0,0.07,0.01,0.0,0.87,0.0,0.11,0.01,0.0,0.1,0.15,0.1,0.19,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.28,0.0,0.15,0.0,0.29,0.58,0.11,1.11,0.1
2018-04-30,CHIBULEO LTDA,0.0,3.57,0.0,0.04,0.96,1.12,0.0,0.0,0.04,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,1.24,0.0,1.07,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.06,0.8,0.03,0.0,0.09,0.01,0.0,1.12,0.0,0.11,0.01,0.0,0.0,0.14,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.18,0.0,0.14,0.0,0.0,0.37,0.12,1.04,0.12
2018-04-30,CONSTRUCCION COMERCIO Y PRODUCCION LTDA,0.0,1.13,0.0,0.11,0.89,1.06,0.0,0.32,0.09,0.05,0.16,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.29,0.51,0.79,0.45,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.07,1.49,0.03,0.0,0.01,0.0,0.0,0.96,0.0,-0.19,-0.02,0.0,0.11,0.15,0.11,0.22,0.0,0.0,0.0,0.08,0.05,0.16,0.0,0.34,0.0,0.16,0.0,0.38,0.72,0.11,1.11,0.1
2018-04-30,COOPROGRESO LTDA,0.0,1.8,0.0,0.06,0.94,1.07,0.0,0.08,0.04,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.75,0.96,0.93,0.9,0.0,0.0,19.27,0.0,0.0,1.18,0.0,0.04,0.86,0.02,0.0,0.11,0.01,0.0,0.8,0.0,0.06,0.01,0.0,0.1,0.14,0.1,0.2,0.11,0.0,0.0,0.17,0.17,0.16,0.0,0.23,0.0,0.13,0.0,0.0,0.27,0.1,1.06,0.1
2018-04-30,DE LA PEQUEÑA EMPRESA BIBLIAN LTDA,0.0,7.33,0.0,0.03,0.97,1.17,0.0,0.0,0.04,0.01,0.08,0.0,0.0,0.01,0.0,0.0,0.04,0.0,0.0,0.87,1.74,0.93,0.0,0.0,1.31,0.0,0.0,1.25,0.0,0.03,0.59,0.01,0.0,0.08,0.01,0.0,0.81,0.0,0.13,0.02,0.0,0.0,0.16,0.11,0.19,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.19,0.0,0.21,0.0,0.0,0.2,0.15,1.03,0.15
2018-04-30,DE LA PEQUEÑA EMPRESA DE COTOPAXI LTDA,0.0,13.49,0.0,0.02,0.98,1.26,0.0,0.0,0.04,0.02,0.04,0.0,0.0,0.01,0.0,0.0,0.03,0.0,6448.69,1.04,1.28,0.99,0.0,0.0,2.1,0.0,0.0,1.8,0.0,0.04,0.55,0.02,0.0,0.13,0.03,0.0,0.88,0.0,0.15,0.03,0.0,0.1,0.15,0.11,0.17,0.0,0.0,0.0,0.15,0.16,0.16,0.0,0.24,0.0,0.27,0.0,0.0,0.11,0.2,1.02,0.19
2018-04-30,DE LA PEQUEÑA EMPRESA DE PASTAZA LTDA,0.0,4.72,0.0,0.06,0.94,1.23,0.0,0.0,0.01,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,1.19,1.78,1.17,0.0,0.0,3.25,0.0,0.0,1.63,0.0,0.05,0.69,0.03,0.0,0.1,0.02,0.0,1.02,0.0,0.13,0.02,0.0,0.0,0.15,0.1,0.17,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.2,0.0,0.24,0.0,0.0,0.08,0.2,1.06,0.19
